article;name;width_mm;length_mm;dimension_unit;weight_value;weight_unit;type_code;image_path;price
БХД-36-11-5270;"Бахрома ""Кисточка"" ш.5.5 см";15.0;55.0;;0;гр;24;БХД-36-11-5270.jpg;775.00
БХД-50-2-15644;Бахрома декоративная ш.3.8 см;15.0;38.0;;0;гр;24;БХД-50-2-15644.jpg;230.00
БХО-44-3-15490;Бахрома отделочная ш.1.5 см;15.0;15.0;;0;гр;24;БХО-44-3-15490.jpg;208.00
БХО-37-1-13581;Бахрома отделочная ш.2.5 см;25.0;25.0;;0;гр;24;БХО-37-1-13581.jpg;198.00
БХО-7-2-50892;Бахрома отделочная ш.5 см;20.0;50.0;;0;гр;24;БХО-7-2-50892.jpg;345.00
БХО-47-3-15493;Бахрома отделочная ш.7 см;15.0;70.0;;0;гр;24;БХО-47-3-15493.jpg;368.00
1БХД-33-10-7587;Бахрома ш.15 см;15.0;150.0;;0;гр;24;1БХД-33-10-7587.jpg;1254.00
БХД-56-1-15788;Бахрома декоративная ш.6 см;25.0;60.0;;0;гр;24;БХД-56-1-15788.jpg;813.00
БХО-45-3-15488;Бахрома отделочная ш.2.5 см;15.0;25.0;;0;гр;24;БХО-45-3-15488.jpg;264.00
БХД-54-8-15820;Бахрома декоративная ш.15 см;15.0;150.0;;0;гр;24;БХД-54-8-15820.jpg;860.00
БХД-52-1-15760.002;Бахрома декоративная ш.3 см;25.0;30.0;;0;гр;24;БХД-52-1-15760.002.jpg;694.00
БХД-28-19-9935;Бахрома отделочная ш.20 см;15.0;200.0;;0;гр;24;БХД-28-19-9935.jpg;1633.00
БХД-22-2-9968;Бахрома пайетка ш.60 см;15.0;600.0;;0;гр;24;БХД-22-2-9968.jpg;2088.00
БХД-13-1-8975;Бахрома декоративная ш.4 см;15.0;40.0;;0;гр;24;БХД-13-1-8975.jpg;506.00
БХО-21-2-2298;Бахрома отделочная ш.3.5 см;15.0;35.0;;0;гр;24;БХО-21-2-2298.jpg;544.00
БХД-48-2-15033;Бахрома отделочная ш.7.5 см;25.0;75.0;;0;гр;24;БХД-48-2-15033.jpg;1150.00
БХД-57-1-15769;Бахрома декоративная ш.30 см;20.0;300.0;;0;гр;24;БХД-57-1-15769.jpg;1590.00
БХД-17-2-4533;Тесьма монетки ш.4 см;15.0;40.0;;0;гр;24;БХД-17-2-4533.jpg;575.00
БХО-20-1-9948;Бахрома отделочная ш.7 см;15.0;70.0;;0;гр;24;БХО-20-1-9948.jpg;623.00
БХО-10-1-6299;Бахрома отделочная ш.4 см;25.0;40.0;;0;гр;24;БХО-10-1-6299.jpg;493.00
БХД-37-1-5271;Бахрома отделочная ш.5 см;15.0;50.0;;0;гр;24;БХД-37-1-5271.jpg;396.00
БХО-33-1-11424;Бахрома люрекс ш.7см;15.0;70.0;;0;гр;24;БХО-33-1-11424.jpg;767.00
БХО-27-1-10321;Бахрома отделочная ш.10 см;25.0;100.0;;0;гр;24;БХО-27-1-10321.jpg;800.00
БХД-46-2-13350;Бахрома жемчуг ш.7.5 см;15.0;75.0;;0;гр;24;БХД-46-2-13350.jpg;2637.00
БХД-50-2-14069;Бахрома люрекс ш.5 см;15.0;50.0;;0;гр;24;БХД-50-2-14069.jpg;786.00
БХО-14-1-8085;Бахрома отделочная;15.0;65.0;;0;гр;24;БХО-14-1-8085.jpg;756.00
БХД-49-2-14068.002;Бахрома Джинс ш.3 см;15.0;30.0;;0;гр;24;БХД-49-2-14068.002.jpg;813.00
БХД-39-3-2555;Бахрома отделочная ш.5 см;25.0;50.0;;0;гр;24;БХД-39-3-2555.jpg;759.00
БХО-22-2-6298;Бахрома отделочная ш.5 см;20.0;50.0;;0;гр;24;БХО-22-2-6298.jpg;544.00
БХО-31-3-10320;Бахрома отделочная ш.2 см;15.0;20.0;;0;гр;24;БХО-31-3-10320.jpg;394.00
БХД-39-13359;Бахрома бисер ш.12 см;15.0;120.0;;0;гр;24;БХД-39-13359.jpg;1087.00
БХО-8-1-2297;Бахрома отделочная ш.6.5 см;25.0;65.0;;0;гр;24;БХО-8-1-2297.jpg;608.00
БХО-29-1-11426;Бахрома люрекс ш.4 см;15.0;40.0;;0;гр;24;БХО-29-1-11426.jpg;575.00
TF-05_(2);Gamma;20.0;150.0;;0;гр;25;TF-05_(2).jpg;75.00
TF-02_(2);Крючки шубные;45.0;70.0;;0;гр;26;TF-02_(2).jpg;119.00
КВ-09;Кисти;40.0;90.0;;0;гр;27;КВ-09.jpg;64.00
T301P;Лента шторная;30.0;100.0;;0;гр;28;T301P.jpg;0.31
T652G;"Лента шторная ""Sofi""";65.0;68.0;;0;гр;28;T652G.jpg;0.52
T321G;"Лента шторная ""Sofi"" 32 мм";32.0;100.0;;0;гр;28;T321G.jpg;0.30
W251N;"Лента шторная ""Sofi"" 25 мм";25.0;100.0;;0;гр;28;W251N.jpg;0.29
W252G;"Лента шторная ""Sofi"" 25 мм";25.0;100.0;;0;гр;28;W252G.jpg;0.18
3733M;Лента шторная 18 мм ;18.0;100.0;;0;гр;28;3733M.jpg;0.62
W431G;"Лента шторная ""Sofi"" 43 мм";43.0;100.0;;0;гр;28;W431G.jpg;0.25
GB 1305;"GB 1305 Крючок-фиксатор ""Micron""";21.0;15.0;;0;гр;26;GB 1305.jpg;48.00
FER-10;Zlatka;165.0;75.0;;0;гр;13;FER-10.jpg;373.00
 FER-09;Zlatka FER-09 Застежка для сумки;205.0;75.0;;0;гр;13; FER-09.jpg;389.00
FER-08 ;Zlatka FER-08 Застежка для сумки;220.0;75.0;;0;гр;13;FER-08 .jpg;441.00
FER-03;Zlatka FER-03 Застежка для сумки ;210.0;75.0;;0;гр;13;FER-03.jpg;495.00
FER-04;"""Zlatka"" FER-04 Застежка для сумки ";190.0;75.0;;0;гр;13;FER-04.jpg;415.00
OI-15;Фурнитура сумочная металл ;15.0;7.0;;0;гр;41;OI-15.jpg;5.00
FER-06;"""Zlatka"" FER-06 Застежка для сумки ";155.0;65.0;;0;гр;13;FER-06.jpg;525.00
 FER-05;"""Zlatka"" FER-05 Застежка для сумки ";205.0;70.0;;0;гр;13; FER-05.jpg;565.00
KI-20;Фурнитура сумочная металл ;20.0;7.0;;0;гр;41;KI-20.jpg;6.00
OI-20;Фурнитура сумочная металл ;20.0;8.0;;0;гр;41;OI-20.jpg;6.00
KI-30;Фурнитура сумочная металл;30.0;9.0;;0;гр;41;KI-30.jpg;8.00
HA-15;Zlatka HA-15 Ручки для сумок ;205.0;185.0;;0;гр;43;HA-15.jpg;262.00
OI-25;Фурнитура сумочная металл ;25.0;7.0;;0;гр;41;OI-25.jpg;7.00
HR-04;Zlatka HR-04 Ручки для сумок ;70.0;70.0;;0;гр;40;HR-04.jpg;231.00
GB 1178;"Фурнитура со стразами ""Micron"" ";20.0;18.0;;0;гр;45;GB 1178.jpg;41.00
ST-30;Фурнитура сумочная металл ;30.0;15.0;;0;гр;3;ST-30.jpg;15.00
HA-02;Zlatka HA-02 Ручки для сумок ;140.0;130.0;;0;гр;40;HA-02.jpg;136.00
OI-40;Фурнитура сумочная металл OI-40;40.0;7.0;;0;гр;41;OI-40.jpg;11.00
KC-25;Фурнитура сумочная металл KC-25 ;25.0;15.0;;0;гр;41;KC-25.jpg;8.00
ST-25;Фурнитура сумочная металл ST-25 ;25.0;15.0;;0;гр;3;ST-25.jpg;14.00
KC-30;Фурнитура сумочная металл KC-30;30.0;15.0;;0;гр;41;KC-30.jpg;8.00
OI-30;Фурнитура сумочная металл OI-30;30.0;7.0;;0;гр;41;OI-30.jpg;8.00
KI-40;Фурнитура сумочная металл KI-40;40.0;7.0;;0;гр;41;KI-40.jpg;11.00
GB 1176;"Фурнитура со стразами ""Micron"" ";31.0;28.0;;0;гр;45;GB 1176.jpg;44.00
KI-25;Фурнитура сумочная металл KI-25;25.0;7.0;;0;гр;41;KI-25.jpg;7.00
GB 1179;"Фурнитура со стразами ""Micron"" GB 1179";15.0;13.0;;0;гр;45;GB 1179.jpg;70.00
 GB 1177;"Фурнитура со стразами ""Micron"" GB 1177";25.0;23.0;;0;гр;45; GB 1177.jpg;70.00
ST-40;Фурнитура сумочная металл ;40.0;15.0;;0;гр;3;ST-40.jpg;20.00
GB 1166;Фурнитура сумочная металл;33.0;26.0;;0;гр;3;GB 1166.jpg;127.00
HA-03;Zlatka HA-03 Ручки для сумок ;147.0;115.0;;0;гр;40;HA-03.jpg;190.00
HW-01;Zlatka HW-01 Ручки для сумок ;205.0;120.0;;0;гр;40;HW-01.jpg;147.00
GB 1279;Фурнитура сумочная металл;24.0;24.0;;0;гр;3;GB 1279.jpg;115.00
GB 1180;Фурнитура сумочная металл;55.0;18.0;;0;гр;41;GB 1180.jpg;91.00
KC-40;Фурнитура сумочная металл KC-40 ;40.0;15.0;;0;гр;41;KC-40.jpg;11.00
HA-13;"""Zlatka"" HA-13 Ручки для сумок ";155.0;15.0;;0;гр;40;HA-13.jpg;244.00
GB 1187;Фурнитура сумочная металл ;32.0;53.0;;0;гр;3;GB 1187.jpg;228.00
 GB 1275;Фурнитура сумочная металл GB 1275;30.0;25.0;;0;гр;3; GB 1275.jpg;168.00
GB 1111;Фурнитура сумочная металл;49.0;65.0;;0;гр;3;GB 1111.jpg;117.00
HA-08;"""Zlatka"" HA-08 Ручки для сумок ";125.0;180.0;;0;гр;40;HA-08.jpg;267.00
 HA-11;"""Zlatka"" HA-11 Ручки для сумок ";132.0;203.0;;0;гр;40; HA-11.jpg;215.00
HKR-01;"""Zlatka"" HKR-01 Крепление для ручек";27.0;31.0;;0;гр;47;HKR-01.jpg;77.00
HKR-02;"""Zlatka"" HKR-02 Крепление для ручек ";20.0;20.0;;0;гр;47;HKR-02.jpg;50.00
HA-07 ;Zlatka HA-07 Ручки для сумок ;135.0;170.0;;0;гр;40;HA-07 .jpg;303.00
A 1151;"Зажимы ""Micron"" A 1151";18.0;10.0;;0;гр;37;A 1151.jpg;100.00
ШКШ-111-25-16595.025;Шнур отделочный;5.0;25000.0;;0;гр;11;ШКШ-111-25-16595.025.jpg;75.00
ПУБР-433-10-15835;Пуговица ;10.0;10.0;;0;гр;12;ПУБР-433-10-15835.jpg;0.85
ПУБР-428-16-15830;Пуговица ;14.0;14.0;;0;гр;12;ПУБР-428-16-15830.jpg;3.20
ПУ-536-1-15829;Пуговица ;20.0;20.0;;0;гр;12;ПУ-536-1-15829.jpg;9.15
ПУ-542-1-15848;Пуговица ;30.0;30.0;;0;гр;12;ПУ-542-1-15848.jpg;7.25
АДЕ-576-1-12569;Термо аппликация;40.0;60.0;;0;гр;11;АДЕ-576-1-12569.jpg;12.00
ЛЖ-103-4-16606.004;Лента жаккард;30.0;50000.0;;0;гр;11;ЛЖ-103-4-16606.004.jpg;23.20
ПУБР-426-6-15842;Пуговица ;10.0;10.0;;0;гр;12;ПУБР-426-6-15842.jpg;0.90
ПУМ-371-1-15852;Пуговица под металл;18.0;18.0;;0;гр;12;ПУМ-371-1-15852.jpg;5.95
ПУ-478-1-13646;Пуговица ;18.0;18.0;;0;гр;12;ПУ-478-1-13646.jpg;8.15
ПУМ-379-2-15860;Пуговица под металл;8.0;8.0;;0;гр;12;ПУМ-379-2-15860.jpg;4.15
ПУ-541-1-15846;Пуговица ;18.0;18.0;;0;гр;12;ПУ-541-1-15846.jpg;4.50
ПУ-540-2-15847;Пуговица ;20.0;20.0;;0;гр;12;ПУ-540-2-15847.jpg;5.95
ПУ-527-3-15718;Пуговица ;23.0;23.0;;0;гр;12;ПУ-527-3-15718.jpg;5.30
ПУБР-431-16-15832;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-431-16-15832.jpg;1.65
ПУБР-415-4-13643;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-415-4-13643.jpg;5.60
ММТ-64-20-14474;Молния трактор;50.0;850.0;;0;гр;51;ММТ-64-20-14474.jpg;29.00
ПУБР-434-1-15845;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-434-1-15845.jpg;3.60
ПУ-544-1-10256;Пуговица ;18.0;18.0;;0;гр;12;ПУ-544-1-10256.jpg;3.45
ПУ-543-2-15849;Пуговица ;28.0;28.0;;0;гр;12;ПУ-543-2-15849.jpg;10.55
ПУБР-435-3-10693;Пуговица ;12.0;12.0;;0;гр;12;ПУБР-435-3-10693.jpg;2.75
ПУБР-430-2-15827;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-430-2-15827.jpg;3.20
ПУМ-380-1-15861;Пуговица под металл;11.0;11.0;;0;гр;12;ПУМ-380-1-15861.jpg;4.35
ПУДД-62-1-15074;Пуговица ;10.0;10.0;;0;гр;12;ПУДД-62-1-15074.jpg;7.30
ПУВО-144-3-14349;Пуговица ;28.0;28.0;;0;гр;12;ПУВО-144-3-14349.jpg;16.30
ПУБР-406-4-13649;Пуговица ;14.0;14.0;;0;гр;12;ПУБР-406-4-13649.jpg;3.60
ПСЗ-25-6-10796;Пуговица ;18.0;18.0;;0;гр;12;ПСЗ-25-6-10796.jpg;1.15
ПСЗ-29-23-11328;Пуговица ;10.0;10.0;;0;гр;12;ПСЗ-29-23-11328.jpg;0.45
АСМ-43-3-10027;Термо аппликация;65.0;75.0;;0;гр;11;АСМ-43-3-10027.jpg;32.00
АДЕ-610-9-15756;Термо аппликация;70.0;40.0;;0;гр;11;АДЕ-610-9-15756.jpg;20.00
РПО-69-2-14312;Пуговица ;17.0;17.0;;0;гр;12;РПО-69-2-14312.jpg;1.50
ПУ-54-2-4610;Пуговица ;11.0;11.0;;0;гр;12;ПУ-54-2-4610.jpg;0.50
ММС-61-11-14465;Молния спираль;50.0;500.0;;0;гр;51;ММС-61-11-14465.jpg;16.00
КП-71-6-9471.004;Кружево плетеное;12.0;137.0;;0;гр;11;КП-71-6-9471.004.jpg;46.00
АНО-27-1-6154;Аппликация детская;70.0;40.0;;0;гр;11;АНО-27-1-6154.jpg;17.00
ПУБР-402-11-4166;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-402-11-4166.jpg;0.55
КП-144-13-13717.013;Кружево плетеное;40.0;4570.0;;0;гр;11;КП-144-13-13717.013.jpg;149.00
ММС-62-20-14466;Молния спираль;50.0;600.0;;0;гр;51;ММС-62-20-14466.jpg;18.00
ПУМ-207-4-10205;Пуговица ;23.0;23.0;;0;гр;12;ПУМ-207-4-10205.jpg;9.65
ПУБР-305-10-12626;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-305-10-12626.jpg;5.00
ЛЕО-3-10-13257.010;Лента атласная;12.0;228.5;;0;гр;11;ЛЕО-3-10-13257.010.jpg;32.00
ЛЕО-1-25-13259.025;Лента атласная;50.0;228.5;;0;гр;11;ЛЕО-1-25-13259.025.jpg;129.00
ПУДД-68-1-15075;Пуговица ;12.0;12.0;;0;гр;12;ПУДД-68-1-15075.jpg;11.00
ММТ-63-12-14473;Молния трактор;50.0;800.0;;0;гр;51;ММТ-63-12-14473.jpg;27.00
ПУБР-427-1-15833;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-427-1-15833.jpg;2.65
КП-19-21-1858.007;Кружево плетеное;25.0;13700.0;;0;гр;11;КП-19-21-1858.007.jpg;24.00
ПУБР-355-3-13429;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-355-3-13429.jpg;0.91
ПСЗ-24-4-10797;Пуговица ;20.0;20.0;;0;гр;12;ПСЗ-24-4-10797.jpg;1.61
ПУ-482-10-13650;Пуговица ;20.0;20.0;;0;гр;12;ПУ-482-10-13650.jpg;7.10
АДЕ-609-9-15752;Термо аппликация;40.0;25.0;;0;гр;11;АДЕ-609-9-15752.jpg;13.00
ПУВО-141-7-14358;Пуговица ;28.0;28.0;;0;гр;12;ПУВО-141-7-14358.jpg;9.70
АД-73-19-5739;Термо аппликация;60.0;75.0;;0;гр;11;АД-73-19-5739.jpg;32.00
ЛЕО-2-11-13258.011;Лента атласная;25.0;22850.0;;0;гр;11;ЛЕО-2-11-13258.011.jpg;66.00
ПУБР-393-10-13677;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-393-10-13677.jpg;5.00
ММТ-60-4-14470;Молния трактор;50.0;500.0;;0;гр;51;ММТ-60-4-14470.jpg;19.00
ПУБР-411-4-12075;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-411-4-12075.jpg;5.05
КК-2-17-2398;Кружево капрон;45.0;9140.0;;0;гр;11;КК-2-17-2398.jpg;14.00
ПУМ-125-2-11605;Пуговица ;15.0;15.0;;0;гр;12;ПУМ-125-2-11605.jpg;4.65
ПУ-543-1-10257;Пуговица ;18.0;18.0;;0;гр;12;ПУ-543-1-10257.jpg;4.15
ПУДТ-43-1-12248;Пуговица ;11.0;11.0;;0;гр;12;ПУДТ-43-1-12248.jpg;1.95
ПУМ-264-4-13454;Пуговица ;11.0;11.0;;0;гр;12;ПУМ-264-4-13454.jpg;4.90
АДЕ-628-1-15757;Термо аппликация;50.0;50.0;;0;гр;11;АДЕ-628-1-15757.jpg;18.00
ПУМ-335-1-14422;Пуговица под металл;21.0;21.0;;0;гр;12;ПУМ-335-1-14422.jpg;9.70
ПУ-181-5-11581;Пуговица ;15.0;15.0;;0;гр;12;ПУ-181-5-11581.jpg;2.55
ПСЗ-28-9-10794;Пуговица ;11.0;11.0;;0;гр;12;ПСЗ-28-9-10794.jpg;0.50
ПУ-513-1-14347;Пуговица ;17.0;17.0;;0;гр;12;ПУ-513-1-14347.jpg;6.10
АСМ-130-1-10960;Аплликация;30.0;50.0;;0;гр;11;АСМ-130-1-10960.jpg;28.00
ММТ-62-13-14472;Молния трактор;50.0;700.0;;0;гр;51;ММТ-62-13-14472.jpg;24.00
ПУ-506-6-14339;Пуговица ;20.0;20.0;;0;гр;12;ПУ-506-6-14339.jpg;7.70
АДЕ-626-1-15757;Термо аппликация;50.0;50.0;;0;гр;11;АДЕ-626-1-15757.jpg;18.00
ПУДТ-78-3-13660;Пуговица ;15.0;15.0;;0;гр;12;ПУДТ-78-3-13660.jpg;4.00
ПУВО-140-1-14359;Пуговица ;34.0;34.0;;0;гр;12;ПУВО-140-1-14359.jpg;16.80
ПУБР-354-4-13430;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-354-4-13430.jpg;1.82
ЛЖ-12-8-9667;Лента жаккард;15.0;20000.0;;0;гр;11;ЛЖ-12-8-9667.jpg;21.00
КК-86-21-11905.016;Кружево капрон;55.0;13700.0;;0;гр;11;КК-86-21-11905.016.jpg;56.00
ПУДТ-42-4-11863;Пуговица ;18.0;18.0;;0;гр;12;ПУДТ-42-4-11863.jpg;5.00
АД-262-4-15750;Термо аппликация;47.0;47.0;;0;гр;11;АД-262-4-15750.jpg;25.00
ПУМ-194-2-12226;Пуговица ;18.0;18.0;;0;гр;12;ПУМ-194-2-12226.jpg;5.50
АСМ-169-1-6153;Термо аппликация;45.0;95.0;;0;гр;11;АСМ-169-1-6153.jpg;33.00
ТО-95-7-9462;Тесьма отделочная;10.0;16450.0;;0;гр;11;ТО-95-7-9462.jpg;16.00
АДЕ-629-9-15757;Термо аппликация;50.0;50.0;;0;гр;11;АДЕ-629-9-15757.jpg;18.00
АСМ-204-3-6153;Тесьма отделочная;75.0;90.0;;0;гр;11;АСМ-204-3-6153.jpg;33.00
АСМ-164-3-6153;Термо аппликация;65.0;70.0;;0;гр;11;АСМ-164-3-6153.jpg;33.00
ПУМ-365-4-15868;Пуговица под металл;18.0;18.0;;0;гр;12;ПУМ-365-4-15868.jpg;5.95
ПУБР-353-2-13416;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-353-2-13416.jpg;2.30
ПУБР-425-2-15843;Пуговица ;15.0;15.0;;0;гр;12;ПУБР-425-2-15843.jpg;1.75
КБ-12-11-3650;бейка стрейч;15.0;32900.0;;0;гр;11;КБ-12-11-3650.jpg;12.00
ПУМ-211-3-10201;Пуговица ;20.0;20.0;;0;гр;12;ПУМ-211-3-10201.jpg;8.65
ТО-253-1-2253;Тесьма отделочная;20.0;9140.0;;0;гр;11;ТО-253-1-2253.jpg;66.00
КП-116-10-12138.006;Кружево плетеное;17.0;13700.0;;0;гр;11;КП-116-10-12138.006.jpg;30.00
ТО-29-1-3680.001;Тесьма вьюнчик;6.0;27420.0;;0;гр;11;ТО-29-1-3680.001.jpg;7.00
КП-87-23-10472.018;Кружево плетеное;17.0;13700.0;;0;гр;11;КП-87-23-10472.018.jpg;47.00
ПУ-469-24-4595;Пуговица ;18.0;18.0;;0;гр;12;ПУ-469-24-4595.jpg;1.40
ППК-51-3-6570;Пуговица ;10.0;10.0;;0;гр;12;ППК-51-3-6570.jpg;2.10
АСМ-203-3-6153;Термо аппликация;55.0;75.0;;0;гр;11;АСМ-203-3-6153.jpg;33.00
ПСЗ-3-3-4161;Пуговица ;12.0;12.0;;0;гр;12;ПСЗ-3-3-4161.jpg;0.55
АСМ-170-1-6153;Термо аппликация;40.0;80.0;;0;гр;11;АСМ-170-1-6153.jpg;33.00
ПУБР-404-4-13680;Пуговица ;11.0;11.0;;0;гр;12;ПУБР-404-4-13680.jpg;0.87
АСМ-159-1-6153;Термо аппликация;60.0;80.0;;0;гр;11;АСМ-159-1-6153.jpg;33.00
ПУБР-419-1-15719;Пуговица ;10.0;10.0;;0;гр;12;ПУБР-419-1-15719.jpg;2.00
ПУВО-56-1-11586;Пуговица ;28.0;28.0;;0;гр;12;ПУВО-56-1-11586.jpg;12.20
ПУБР-417-1-15722;Пуговица ;12.0;12.0;;0;гр;12;ПУБР-417-1-15722.jpg;3.20
